지역명,연도,월,평당분양가격,전용면적
경북,2016.0,4.0,7184.099999999999,모든면적
경북,2016.0,4.0,7164.299999999999,60㎡
경북,2016.0,4.0,7223.7,60㎡~85㎡
경북,2016.0,4.0,8827.5,85㎡~102㎡
경북,2016.0,4.0,7636.2,102㎡~
경남,2016.0,4.0,7890.299999999999,모든면적
경남,2016.0,4.0,7962.9,60㎡
경남,2016.0,4.0,7883.7,60㎡~85㎡
경남,2016.0,4.0,10480.8,85㎡~102㎡
경남,2016.0,4.0,8778.0,102㎡~
제주,2016.0,4.0,8972.699999999999,모든면적
제주,2016.0,4.0,9414.9,60㎡
제주,2016.0,4.0,9081.6,60㎡~85㎡
제주,2016.0,4.0,8992.5,85㎡~102㎡
제주,2016.0,4.0,8586.6,102㎡~
서울,2016.0,5.0,20671.199999999997,모든면적
서울,2016.0,5.0,21905.399999999998,60㎡
서울,2016.0,5.0,20476.5,60㎡~85㎡
서울,2016.0,5.0,25492.5,85㎡~102㎡
서울,2016.0,5.0,20964.899999999998,102㎡~
인천,2016.0,5.0,10490.699999999999,모든면적
인천,2016.0,5.0,10965.9,60㎡
인천,2016.0,5.0,10385.099999999999,60㎡~85㎡
인천,2016.0,5.0,11111.099999999999,85㎡~102㎡
인천,2016.0,5.0,13833.599999999999,102㎡~
경기,2016.0,5.0,11361.9,모든면적
경기,2016.0,5.0,12276.0,60㎡
경기,2016.0,5.0,11361.9,60㎡~85㎡
경기,2016.0,5.0,11121.0,85㎡~102㎡
경기,2016.0,5.0,13054.8,102㎡~
부산,2016.0,5.0,10388.4,모든면적
부산,2016.0,5.0,9824.1,60㎡
부산,2016.0,5.0,10134.3,60㎡~85㎡
부산,2016.0,5.0,10216.8,85㎡~102㎡
부산,2016.0,5.0,11668.8,102㎡~
대구,2016.0,5.0,10335.599999999999,모든면적
대구,2016.0,5.0,11170.5,60㎡
대구,2016.0,5.0,10447.8,60㎡~85㎡
대구,2016.0,5.0,8378.699999999999,85㎡~102㎡
대구,2016.0,5.0,9051.9,102㎡~
광주,2016.0,5.0,8982.6,모든면적
광주,2016.0,5.0,8471.1,60㎡
광주,2016.0,5.0,8985.9,60㎡~85㎡
광주,2016.0,5.0,9088.199999999999,85㎡~102㎡
광주,2016.0,5.0,11609.4,102㎡~
대전,2016.0,5.0,8134.5,모든면적
대전,2016.0,5.0,8520.6,60㎡
대전,2016.0,5.0,8009.099999999999,60㎡~85㎡
울산,2016.0,5.0,10154.099999999999,모든면적
울산,2016.0,5.0,8580.0,60㎡
울산,2016.0,5.0,10164.0,60㎡~85㎡
울산,2016.0,5.0,8787.9,85㎡~102㎡
울산,2016.0,5.0,9791.1,102㎡~
세종,2016.0,5.0,8844.0,모든면적
세종,2016.0,5.0,8764.8,60㎡
세종,2016.0,5.0,8906.699999999999,60㎡~85㎡
세종,2016.0,5.0,8758.199999999999,85㎡~102㎡
세종,2016.0,5.0,8956.199999999999,102㎡~
강원,2016.0,5.0,6986.099999999999,모든면적
강원,2016.0,5.0,6972.9,60㎡
강원,2016.0,5.0,7095.0,60㎡~85㎡
강원,2016.0,5.0,7553.7,102㎡~
충북,2016.0,5.0,6534.0,모든면적
충북,2016.0,5.0,6352.5,60㎡
충북,2016.0,5.0,6679.2,60㎡~85㎡
충북,2016.0,5.0,7510.799999999999,85㎡~102㎡
충북,2016.0,5.0,7494.299999999999,102㎡~
충남,2016.0,5.0,7147.799999999999,모든면적
충남,2016.0,5.0,7593.299999999999,60㎡
충남,2016.0,5.0,7095.0,60㎡~85㎡
충남,2016.0,5.0,8428.199999999999,85㎡~102㎡
충남,2016.0,5.0,8705.4,102㎡~
전북,2016.0,5.0,6418.5,모든면적
전북,2016.0,5.0,6299.7,60㎡
전북,2016.0,5.0,6451.5,60㎡~85㎡
전북,2016.0,5.0,7487.7,85㎡~102㎡
전북,2016.0,5.0,7662.599999999999,102㎡~
전남,2016.0,5.0,6359.099999999999,모든면적
전남,2016.0,5.0,6563.7,60㎡
전남,2016.0,5.0,6352.5,60㎡~85㎡
전남,2016.0,5.0,7464.599999999999,85㎡~102㎡
전남,2016.0,5.0,7180.799999999999,102㎡~
경북,2016.0,5.0,7180.799999999999,모든면적
경북,2016.0,5.0,7164.299999999999,60㎡
경북,2016.0,5.0,7223.7,60㎡~85㎡
경북,2016.0,5.0,8827.5,85㎡~102㎡
경북,2016.0,5.0,7665.9,102㎡~
경남,2016.0,5.0,7857.299999999999,모든면적
경남,2016.0,5.0,7995.9,60㎡
경남,2016.0,5.0,7854.0,60㎡~85㎡
경남,2016.0,5.0,10817.4,85㎡~102㎡
경남,2016.0,5.0,9045.3,102㎡~
제주,2016.0,5.0,8880.3,모든면적
제주,2016.0,5.0,9414.9,60㎡
제주,2016.0,5.0,8949.6,60㎡~85㎡
제주,2016.0,5.0,8936.4,85㎡~102㎡
제주,2016.0,5.0,8596.5,102㎡~
서울,2016.0,6.0,20486.399999999998,모든면적
서울,2016.0,6.0,21654.6,60㎡
서울,2016.0,6.0,20519.399999999998,60㎡~85㎡
서울,2016.0,6.0,25515.6,85㎡~102㎡
서울,2016.0,6.0,21004.5,102㎡~
인천,2016.0,6.0,10573.199999999999,모든면적
인천,2016.0,6.0,9837.3,60㎡
인천,2016.0,6.0,11064.9,60㎡~85㎡
인천,2016.0,6.0,11394.9,85㎡~102㎡
인천,2016.0,6.0,11800.8,102㎡~
경기,2016.0,6.0,11688.599999999999,모든면적
경기,2016.0,6.0,12477.3,60㎡
경기,2016.0,6.0,11678.699999999999,60㎡~85㎡
경기,2016.0,6.0,11002.199999999999,85㎡~102㎡
경기,2016.0,6.0,13440.9,102㎡~
부산,2016.0,6.0,10395.0,모든면적
부산,2016.0,6.0,9807.6,60㎡
부산,2016.0,6.0,10127.699999999999,60㎡~85㎡
부산,2016.0,6.0,10734.9,85㎡~102㎡
부산,2016.0,6.0,12285.9,102㎡~
대구,2016.0,6.0,10342.199999999999,모든면적
대구,2016.0,6.0,11170.5,60㎡
대구,2016.0,6.0,10444.5,60㎡~85㎡
대구,2016.0,6.0,9368.699999999999,85㎡~102㎡
대구,2016.0,6.0,9051.9,102㎡~
광주,2016.0,6.0,9032.1,모든면적
광주,2016.0,6.0,8471.1,60㎡
광주,2016.0,6.0,9051.9,60㎡~85㎡
광주,2016.0,6.0,9088.199999999999,85㎡~102㎡
광주,2016.0,6.0,11609.4,102㎡~
대전,2016.0,6.0,8454.6,모든면적
대전,2016.0,6.0,8738.4,60㎡
대전,2016.0,6.0,8405.1,60㎡~85㎡
울산,2016.0,6.0,10127.699999999999,모든면적
울산,2016.0,6.0,8438.1,60㎡
울산,2016.0,6.0,10144.199999999999,60㎡~85㎡
울산,2016.0,6.0,8787.9,85㎡~102㎡
울산,2016.0,6.0,9791.1,102㎡~
세종,2016.0,6.0,8853.9,모든면적
세종,2016.0,6.0,8959.5,60㎡
세종,2016.0,6.0,8923.199999999999,60㎡~85㎡
세종,2016.0,6.0,8778.0,85㎡~102㎡
세종,2016.0,6.0,8613.0,102㎡~
강원,2016.0,6.0,6943.2,모든면적
강원,2016.0,6.0,6926.7,60㎡
강원,2016.0,6.0,7048.799999999999,60㎡~85㎡
강원,2016.0,6.0,7718.7,102㎡~
충북,2016.0,6.0,6755.099999999999,모든면적
충북,2016.0,6.0,6623.099999999999,60㎡
충북,2016.0,6.0,6956.4,60㎡~85㎡
충북,2016.0,6.0,7510.799999999999,85㎡~102㎡
충북,2016.0,6.0,7401.9,102㎡~
충남,2016.0,6.0,7253.4,모든면적
충남,2016.0,6.0,7586.7,60㎡
충남,2016.0,6.0,7220.4,60㎡~85㎡
충남,2016.0,6.0,8626.199999999999,85㎡~102㎡
충남,2016.0,6.0,9071.699999999999,102㎡~
전북,2016.0,6.0,6372.299999999999,모든면적
전북,2016.0,6.0,6299.7,60㎡
전북,2016.0,6.0,6402.0,60㎡~85㎡
전북,2016.0,6.0,7487.7,85㎡~102㎡
전북,2016.0,6.0,7662.599999999999,102㎡~
전남,2016.0,6.0,6494.4,모든면적
전남,2016.0,6.0,6563.7,60㎡
전남,2016.0,6.0,6481.2,60㎡~85㎡
전남,2016.0,6.0,7801.2,85㎡~102㎡
전남,2016.0,6.0,7471.2,102㎡~
경북,2016.0,6.0,7385.4,모든면적
경북,2016.0,6.0,7038.9,60㎡
경북,2016.0,6.0,7444.799999999999,60㎡~85㎡
경북,2016.0,6.0,8827.5,85㎡~102㎡
경북,2016.0,6.0,8335.8,102㎡~
경남,2016.0,6.0,7883.7,모든면적
경남,2016.0,6.0,8127.9,60㎡
경남,2016.0,6.0,7860.599999999999,60㎡~85㎡
경남,2016.0,6.0,10071.6,85㎡~102㎡
경남,2016.0,6.0,9042.0,102㎡~
제주,2016.0,6.0,9329.1,모든면적
제주,2016.0,6.0,9414.9,60㎡
제주,2016.0,6.0,9009.0,60㎡~85㎡
제주,2016.0,6.0,10253.099999999999,85㎡~102㎡
제주,2016.0,6.0,8596.5,102㎡~
서울,2016.0,7.0,20638.199999999997,모든면적
서울,2016.0,7.0,21816.3,60㎡
서울,2016.0,7.0,21116.699999999997,60㎡~85㎡
서울,2016.0,7.0,25515.6,85㎡~102㎡
서울,2016.0,7.0,21030.899999999998,102㎡~
인천,2016.0,7.0,10632.599999999999,모든면적
인천,2016.0,7.0,9801.0,60㎡
인천,2016.0,7.0,10797.599999999999,60㎡~85㎡
인천,2016.0,7.0,11398.199999999999,85㎡~102㎡
인천,2016.0,7.0,11876.699999999999,102㎡~
경기,2016.0,7.0,11652.3,모든면적
경기,2016.0,7.0,12490.5,60㎡
경기,2016.0,7.0,11652.3,60㎡~85㎡
경기,2016.0,7.0,11035.199999999999,85㎡~102㎡
경기,2016.0,7.0,13609.199999999999,102㎡~
부산,2016.0,7.0,10421.4,모든면적
부산,2016.0,7.0,9896.699999999999,60㎡
부산,2016.0,7.0,10167.3,60㎡~85㎡
부산,2016.0,7.0,10880.099999999999,85㎡~102㎡
부산,2016.0,7.0,12784.199999999999,102㎡~
대구,2016.0,7.0,10329.0,모든면적
대구,2016.0,7.0,11170.5,60㎡
대구,2016.0,7.0,10404.9,60㎡~85㎡
대구,2016.0,7.0,9517.199999999999,85㎡~102㎡
대구,2016.0,7.0,9051.9,102㎡~
광주,2016.0,7.0,9048.6,모든면적
광주,2016.0,7.0,8471.1,60㎡
광주,2016.0,7.0,9068.4,60㎡~85㎡
광주,2016.0,7.0,9088.199999999999,85㎡~102㎡
광주,2016.0,7.0,11609.4,102㎡~
대전,2016.0,7.0,8454.6,모든면적
대전,2016.0,7.0,8738.4,60㎡
대전,2016.0,7.0,8405.1,60㎡~85㎡
울산,2016.0,7.0,10127.699999999999,모든면적
울산,2016.0,7.0,8438.1,60㎡
울산,2016.0,7.0,10144.199999999999,60㎡~85㎡
울산,2016.0,7.0,8787.9,85㎡~102㎡
울산,2016.0,7.0,9791.1,102㎡~
세종,2016.0,7.0,8867.1,모든면적
세종,2016.0,7.0,8959.5,60㎡
세종,2016.0,7.0,8952.9,60㎡~85㎡
세종,2016.0,7.0,8791.199999999999,85㎡~102㎡
세종,2016.0,7.0,8543.699999999999,102㎡~
강원,2016.0,7.0,6933.299999999999,모든면적
강원,2016.0,7.0,6827.7,60㎡
강원,2016.0,7.0,7058.7,60㎡~85㎡
강원,2016.0,7.0,7718.7,102㎡~
충북,2016.0,7.0,6847.5,모든면적
충북,2016.0,7.0,6745.2,60㎡
충북,2016.0,7.0,7095.0,60㎡~85㎡
충북,2016.0,7.0,7510.799999999999,85㎡~102㎡
충북,2016.0,7.0,7401.9,102㎡~
충남,2016.0,7.0,7253.4,모든면적
충남,2016.0,7.0,7586.7,60㎡
충남,2016.0,7.0,7220.4,60㎡~85㎡
충남,2016.0,7.0,8626.199999999999,85㎡~102㎡
충남,2016.0,7.0,9071.699999999999,102㎡~
전북,2016.0,7.0,6365.7,모든면적
전북,2016.0,7.0,6349.2,60㎡
전북,2016.0,7.0,6388.799999999999,60㎡~85㎡
전북,2016.0,7.0,7557.0,85㎡~102㎡
전북,2016.0,7.0,7665.9,102㎡~
전남,2016.0,7.0,6494.4,모든면적
전남,2016.0,7.0,6563.7,60㎡
전남,2016.0,7.0,6484.5,60㎡~85㎡
전남,2016.0,7.0,7801.2,85㎡~102㎡
전남,2016.0,7.0,7471.2,102㎡~
경북,2016.0,7.0,7418.4,모든면적
경북,2016.0,7.0,6976.2,60㎡
경북,2016.0,7.0,7474.5,60㎡~85㎡
경북,2016.0,7.0,8827.5,85㎡~102㎡
경북,2016.0,7.0,8335.8,102㎡~
경남,2016.0,7.0,7837.5,모든면적
경남,2016.0,7.0,8025.599999999999,60㎡
경남,2016.0,7.0,7821.0,60㎡~85㎡
경남,2016.0,7.0,10071.6,85㎡~102㎡
경남,2016.0,7.0,9042.0,102㎡~
제주,2016.0,7.0,9329.1,모든면적
제주,2016.0,7.0,9414.9,60㎡
제주,2016.0,7.0,9009.0,60㎡~85㎡
제주,2016.0,7.0,10253.099999999999,85㎡~102㎡
제주,2016.0,7.0,8596.5,102㎡~
서울,2016.0,8.0,20740.5,모든면적
서울,2016.0,8.0,21753.6,60㎡
서울,2016.0,8.0,21199.199999999997,60㎡~85㎡
서울,2016.0,8.0,23991.0,85㎡~102㎡
서울,2016.0,8.0,21789.899999999998,102㎡~
인천,2016.0,8.0,10675.5,모든면적
인천,2016.0,8.0,9923.1,60㎡
인천,2016.0,8.0,10853.699999999999,60㎡~85㎡
인천,2016.0,8.0,11398.199999999999,85㎡~102㎡
인천,2016.0,8.0,11985.599999999999,102㎡~
경기,2016.0,8.0,11751.3,모든면적
경기,2016.0,8.0,12500.4,60㎡
경기,2016.0,8.0,11721.599999999999,60㎡~85㎡
경기,2016.0,8.0,10899.9,85㎡~102㎡
경기,2016.0,8.0,13351.8,102㎡~
부산,2016.0,8.0,10510.5,모든면적
부산,2016.0,8.0,10068.3,60㎡
부산,2016.0,8.0,10233.3,60㎡~85㎡
부산,2016.0,8.0,11163.9,85㎡~102㎡
부산,2016.0,8.0,12784.199999999999,102㎡~
대구,2016.0,8.0,10385.099999999999,모든면적
대구,2016.0,8.0,10500.599999999999,60㎡
대구,2016.0,8.0,10408.199999999999,60㎡~85㎡
대구,2016.0,8.0,10048.5,85㎡~102㎡
대구,2016.0,8.0,10048.5,102㎡~
광주,2016.0,8.0,8995.8,모든면적
광주,2016.0,8.0,8471.1,60㎡
광주,2016.0,8.0,9002.4,60㎡~85㎡
광주,2016.0,8.0,9088.199999999999,85㎡~102㎡
광주,2016.0,8.0,11609.4,102㎡~
대전,2016.0,8.0,8454.6,모든면적
대전,2016.0,8.0,8738.4,60㎡
대전,2016.0,8.0,8405.1,60㎡~85㎡
울산,2016.0,8.0,9820.8,모든면적
울산,2016.0,8.0,8438.1,60㎡
울산,2016.0,8.0,9867.0,60㎡~85㎡
울산,2016.0,8.0,8787.9,85㎡~102㎡
울산,2016.0,8.0,9791.1,102㎡~
세종,2016.0,8.0,8890.199999999999,모든면적
세종,2016.0,8.0,8959.5,60㎡
세종,2016.0,8.0,9025.5,60㎡~85㎡
세종,2016.0,8.0,8791.199999999999,85㎡~102㎡
세종,2016.0,8.0,8530.5,102㎡~
강원,2016.0,8.0,6923.4,모든면적
강원,2016.0,8.0,6840.9,60㎡
강원,2016.0,8.0,7035.599999999999,60㎡~85㎡
강원,2016.0,8.0,7926.599999999999,102㎡~
충북,2016.0,8.0,7009.2,모든면적
충북,2016.0,8.0,6745.2,60㎡
충북,2016.0,8.0,7091.7,60㎡~85㎡
충북,2016.0,8.0,7659.299999999999,85㎡~102㎡
충북,2016.0,8.0,7401.9,102㎡~
충남,2016.0,8.0,7375.5,모든면적
충남,2016.0,8.0,7682.4,60㎡
충남,2016.0,8.0,7342.5,60㎡~85㎡
충남,2016.0,8.0,8626.199999999999,85㎡~102㎡
충남,2016.0,8.0,9124.5,102㎡~
전북,2016.0,8.0,6365.7,모든면적
전북,2016.0,8.0,6365.7,60㎡
전북,2016.0,8.0,6388.799999999999,60㎡~85㎡
전북,2016.0,8.0,7557.0,85㎡~102㎡
전북,2016.0,8.0,7665.9,102㎡~
전남,2016.0,8.0,6487.799999999999,모든면적
전남,2016.0,8.0,6563.7,60㎡
전남,2016.0,8.0,6477.9,60㎡~85㎡
전남,2016.0,8.0,7801.2,85㎡~102㎡
전남,2016.0,8.0,7471.2,102㎡~
경북,2016.0,8.0,7385.4,모든면적
경북,2016.0,8.0,6949.799999999999,60㎡
경북,2016.0,8.0,7418.4,60㎡~85㎡
경북,2016.0,8.0,8679.0,85㎡~102㎡
경북,2016.0,8.0,8500.8,102㎡~
경남,2016.0,8.0,7867.2,모든면적
경남,2016.0,8.0,8025.599999999999,60㎡
경남,2016.0,8.0,7857.299999999999,60㎡~85㎡
경남,2016.0,8.0,9992.4,85㎡~102㎡
경남,2016.0,8.0,9104.699999999999,102㎡~
제주,2016.0,8.0,9497.4,모든면적
제주,2016.0,8.0,9414.9,60㎡
제주,2016.0,8.0,9134.4,60㎡~85㎡
제주,2016.0,8.0,10253.099999999999,85㎡~102㎡
제주,2016.0,8.0,8596.5,102㎡~
서울,2016.0,9.0,20733.899999999998,모든면적
서울,2016.0,9.0,21664.5,60㎡
서울,2016.0,9.0,21159.6,60㎡~85㎡
서울,2016.0,9.0,24469.5,85㎡~102㎡
서울,2016.0,9.0,21684.3,102㎡~
인천,2016.0,9.0,10454.4,모든면적
인천,2016.0,9.0,9906.6,60㎡
인천,2016.0,9.0,10299.3,60㎡~85㎡
인천,2016.0,9.0,11107.8,85㎡~102㎡
인천,2016.0,9.0,11985.599999999999,102㎡~
경기,2016.0,9.0,11088.0,모든면적
경기,2016.0,9.0,11365.199999999999,60㎡
경기,2016.0,9.0,10942.8,60㎡~85㎡
경기,2016.0,9.0,10824.0,85㎡~102㎡
경기,2016.0,9.0,13460.699999999999,102㎡~
부산,2016.0,9.0,10560.0,모든면적
부산,2016.0,9.0,10055.1,60㎡
부산,2016.0,9.0,10253.099999999999,60㎡~85㎡
부산,2016.0,9.0,11163.9,85㎡~102㎡
부산,2016.0,9.0,12784.199999999999,102㎡~
대구,2016.0,9.0,10385.099999999999,모든면적
대구,2016.0,9.0,10500.599999999999,60㎡
대구,2016.0,9.0,10408.199999999999,60㎡~85㎡
대구,2016.0,9.0,10048.5,85㎡~102㎡
대구,2016.0,9.0,10048.5,102㎡~
광주,2016.0,9.0,8979.3,모든면적
광주,2016.0,9.0,8471.1,60㎡
광주,2016.0,9.0,8989.199999999999,60㎡~85㎡
광주,2016.0,9.0,9088.199999999999,85㎡~102㎡
광주,2016.0,9.0,10187.099999999999,102㎡~
대전,2016.0,9.0,8306.1,모든면적
대전,2016.0,9.0,8586.6,60㎡
대전,2016.0,9.0,8223.6,60㎡~85㎡
울산,2016.0,9.0,9820.8,모든면적
울산,2016.0,9.0,8438.1,60㎡
울산,2016.0,9.0,9867.0,60㎡~85㎡
울산,2016.0,9.0,8787.9,85㎡~102㎡
울산,2016.0,9.0,9791.1,102㎡~
세종,2016.0,9.0,8873.699999999999,모든면적
세종,2016.0,9.0,8903.4,60㎡
세종,2016.0,9.0,9035.4,60㎡~85㎡
세종,2016.0,9.0,8794.5,85㎡~102㎡
세종,2016.0,9.0,8705.4,102㎡~
강원,2016.0,9.0,6930.0,모든면적
강원,2016.0,9.0,6847.5,60㎡
강원,2016.0,9.0,7045.5,60㎡~85㎡
강원,2016.0,9.0,7854.0,102㎡~
충북,2016.0,9.0,7012.5,모든면적
충북,2016.0,9.0,6745.2,60㎡
충북,2016.0,9.0,7104.9,60㎡~85㎡
충북,2016.0,9.0,7659.299999999999,85㎡~102㎡
충북,2016.0,9.0,7401.9,102㎡~
충남,2016.0,9.0,7378.799999999999,모든면적
충남,2016.0,9.0,7682.4,60㎡
충남,2016.0,9.0,7342.5,60㎡~85㎡
충남,2016.0,9.0,8626.199999999999,85㎡~102㎡
충남,2016.0,9.0,9124.5,102㎡~
전북,2016.0,9.0,6352.5,모든면적
전북,2016.0,9.0,6385.5,60㎡
전북,2016.0,9.0,6369.0,60㎡~85㎡
전북,2016.0,9.0,7580.099999999999,85㎡~102㎡
전북,2016.0,9.0,7665.9,102㎡~
전남,2016.0,9.0,6507.599999999999,모든면적
전남,2016.0,9.0,6590.099999999999,60㎡
전남,2016.0,9.0,6487.799999999999,60㎡~85㎡
전남,2016.0,9.0,7801.2,85㎡~102㎡
전남,2016.0,9.0,7471.2,102㎡~
경북,2016.0,9.0,7428.299999999999,모든면적
경북,2016.0,9.0,6989.4,60㎡
경북,2016.0,9.0,7467.9,60㎡~85㎡
경북,2016.0,9.0,8679.0,85㎡~102㎡
경북,2016.0,9.0,8415.0,102㎡~
경남,2016.0,9.0,7890.299999999999,모든면적
경남,2016.0,9.0,8015.7,60㎡
경남,2016.0,9.0,7877.099999999999,60㎡~85㎡
경남,2016.0,9.0,9385.199999999999,85㎡~102㎡
경남,2016.0,9.0,9028.8,102㎡~
제주,2016.0,9.0,10173.9,모든면적
제주,2016.0,9.0,13500.3,60㎡
제주,2016.0,9.0,9880.199999999999,60㎡~85㎡
제주,2016.0,9.0,10418.099999999999,85㎡~102㎡
제주,2016.0,9.0,10170.599999999999,102㎡~
서울,2016.0,10.0,21120.0,모든면적
서울,2016.0,10.0,21981.3,60㎡
서울,2016.0,10.0,21572.1,60㎡~85㎡
서울,2016.0,10.0,24420.0,85㎡~102㎡
서울,2016.0,10.0,23895.3,102㎡~
인천,2016.0,10.0,10553.4,모든면적
인천,2016.0,10.0,10035.3,60㎡
인천,2016.0,10.0,10404.9,60㎡~85㎡
인천,2016.0,10.0,10926.3,85㎡~102㎡
인천,2016.0,10.0,13863.3,102㎡~
경기,2016.0,10.0,11322.3,모든면적
경기,2016.0,10.0,11576.4,60㎡
경기,2016.0,10.0,11183.699999999999,60㎡~85㎡
경기,2016.0,10.0,10906.5,85㎡~102㎡
경기,2016.0,10.0,13922.699999999999,102㎡~
부산,2016.0,10.0,10220.099999999999,모든면적
부산,2016.0,10.0,10131.0,60㎡
부산,2016.0,10.0,10187.099999999999,60㎡~85㎡
부산,2016.0,10.0,11203.5,85㎡~102㎡
부산,2016.0,10.0,12672.0,102㎡~
대구,2016.0,10.0,10385.099999999999,모든면적
대구,2016.0,10.0,10500.599999999999,60㎡
대구,2016.0,10.0,10408.199999999999,60㎡~85㎡
대구,2016.0,10.0,10048.5,85㎡~102㎡
대구,2016.0,10.0,10048.5,102㎡~
광주,2016.0,10.0,8992.5,모든면적
광주,2016.0,10.0,8474.4,60㎡
광주,2016.0,10.0,9002.4,60㎡~85㎡
광주,2016.0,10.0,9088.199999999999,85㎡~102㎡
광주,2016.0,10.0,10187.099999999999,102㎡~
대전,2016.0,10.0,10117.8,모든면적
대전,2016.0,10.0,9942.9,60㎡
대전,2016.0,10.0,10137.599999999999,60㎡~85㎡
대전,2016.0,10.0,8580.0,85㎡~102㎡
대전,2016.0,10.0,14282.4,102㎡~
울산,2016.0,10.0,10576.5,모든면적
울산,2016.0,10.0,8438.1,60㎡
울산,2016.0,10.0,10635.9,60㎡~85㎡
울산,2016.0,10.0,8787.9,85㎡~102㎡
울산,2016.0,10.0,10008.9,102㎡~
세종,2016.0,10.0,8910.0,모든면적
세종,2016.0,10.0,9167.4,60㎡
세종,2016.0,10.0,8939.699999999999,60㎡~85㎡
세종,2016.0,10.0,8867.1,85㎡~102㎡
세종,2016.0,10.0,8748.3,102㎡~
강원,2016.0,10.0,7052.099999999999,모든면적
강원,2016.0,10.0,6966.299999999999,60㎡
강원,2016.0,10.0,7055.4,60㎡~85㎡
강원,2016.0,10.0,6702.299999999999,85㎡~102㎡
강원,2016.0,10.0,7230.299999999999,102㎡~
충북,2016.0,10.0,6923.4,모든면적
충북,2016.0,10.0,6857.4,60㎡
충북,2016.0,10.0,7157.7,60㎡~85㎡
충북,2016.0,10.0,8857.199999999999,85㎡~102㎡
충북,2016.0,10.0,7415.099999999999,102㎡~
충남,2016.0,10.0,7415.099999999999,모든면적
충남,2016.0,10.0,7557.0,60㎡
충남,2016.0,10.0,7401.9,60㎡~85㎡
충남,2016.0,10.0,8626.199999999999,85㎡~102㎡
충남,2016.0,10.0,9124.5,102㎡~
전북,2016.0,10.0,6359.099999999999,모든면적
전북,2016.0,10.0,6408.599999999999,60㎡
전북,2016.0,10.0,6378.9,60㎡~85㎡
전북,2016.0,10.0,7606.5,85㎡~102㎡
전북,2016.0,10.0,7669.2,102㎡~
전남,2016.0,10.0,6540.599999999999,모든면적
전남,2016.0,10.0,6791.4,60㎡
전남,2016.0,10.0,6547.2,60㎡~85㎡
전남,2016.0,10.0,8141.099999999999,85㎡~102㎡
전남,2016.0,10.0,7118.099999999999,102㎡~
경북,2016.0,10.0,7570.2,모든면적
경북,2016.0,10.0,7514.099999999999,60㎡
경북,2016.0,10.0,7596.599999999999,60㎡~85㎡
경북,2016.0,10.0,8754.9,85㎡~102㎡
경북,2016.0,10.0,8395.199999999999,102㎡~
경남,2016.0,10.0,7959.599999999999,모든면적
경남,2016.0,10.0,8233.5,60㎡
경남,2016.0,10.0,7939.799999999999,60㎡~85㎡
경남,2016.0,10.0,9471.0,85㎡~102㎡
경남,2016.0,10.0,8705.4,102㎡~
제주,2016.0,10.0,10173.9,모든면적
제주,2016.0,10.0,13500.3,60㎡
제주,2016.0,10.0,9880.199999999999,60㎡~85㎡
제주,2016.0,10.0,10418.099999999999,85㎡~102㎡
제주,2016.0,10.0,10170.599999999999,102㎡~
서울,2016.0,11.0,21021.0,모든면적
서울,2016.0,11.0,22093.5,60㎡
서울,2016.0,11.0,21476.399999999998,60㎡~85㎡
서울,2016.0,11.0,22271.699999999997,85㎡~102㎡
서울,2016.0,11.0,20955.0,102㎡~
인천,2016.0,11.0,10398.3,모든면적
인천,2016.0,11.0,10299.3,60㎡
인천,2016.0,11.0,10404.9,60㎡~85㎡
인천,2016.0,11.0,10926.3,85㎡~102㎡
인천,2016.0,11.0,13863.3,102㎡~
경기,2016.0,11.0,11701.8,모든면적
경기,2016.0,11.0,12045.0,60㎡
경기,2016.0,11.0,11540.099999999999,60㎡~85㎡
경기,2016.0,11.0,11348.699999999999,85㎡~102㎡
경기,2016.0,11.0,13959.0,102㎡~
부산,2016.0,11.0,10173.9,모든면적
부산,2016.0,11.0,10028.699999999999,60㎡
부산,2016.0,11.0,10131.0,60㎡~85㎡
부산,2016.0,11.0,11203.5,85㎡~102㎡
부산,2016.0,11.0,12672.0,102㎡~
대구,2016.0,11.0,10259.699999999999,모든면적
대구,2016.0,11.0,10500.599999999999,60㎡
대구,2016.0,11.0,10276.199999999999,60㎡~85㎡
대구,2016.0,11.0,10048.5,85㎡~102㎡
대구,2016.0,11.0,16546.2,102㎡~
광주,2016.0,11.0,9157.5,모든면적
광주,2016.0,11.0,8444.699999999999,60㎡
광주,2016.0,11.0,9187.199999999999,60㎡~85㎡
광주,2016.0,11.0,9296.1,85㎡~102㎡
광주,2016.0,11.0,10800.9,102㎡~
대전,2016.0,11.0,8860.5,모든면적
대전,2016.0,11.0,8814.3,60㎡
대전,2016.0,11.0,8778.0,60㎡~85㎡
대전,2016.0,11.0,8580.0,85㎡~102㎡
대전,2016.0,11.0,14282.4,102㎡~
울산,2016.0,11.0,10758.0,모든면적
울산,2016.0,11.0,9378.6,60㎡
울산,2016.0,11.0,10804.199999999999,60㎡~85㎡
울산,2016.0,11.0,10543.5,102㎡~
세종,2016.0,11.0,8916.6,모든면적
세종,2016.0,11.0,9167.4,60㎡
세종,2016.0,11.0,8939.699999999999,60㎡~85㎡
세종,2016.0,11.0,8867.1,85㎡~102㎡
세종,2016.0,11.0,8811.0,102㎡~
강원,2016.0,11.0,6834.299999999999,모든면적
강원,2016.0,11.0,6656.099999999999,60㎡
